stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002562,Antiretroviral-Nucleoside Reverse Transcriptase Inhibitors (NRTI) Comb,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372531002 'Substance with reverse transcriptase inhibitor mechanism of action' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003627,Vaccine Viral - Mumps and Related,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006747,Antidiarrheal Opioid Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 387040009 'Loperamide' at 0.65, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003753,Irrigation Solutions,,http://snomed.info/sct,no-suitable-concept,code-search proposed 785898006 'Irrigation solution' at 0.85 but that code is not a member of SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003424,Dermatological - Astringent Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002869,Urinary Tract Protective Agents used in conjunction with Chemotherapy,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 386922000 'Mesna' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006419,Antineoplastic - 2nd generation EGFR tyrosine kinase inhibitor,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 409402009 'Epidermal growth factor receptor inhibitor' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000587,Analgesic Opioid Codeine Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 387494007 'Codeine' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004556,Medical Supplies and DME - Adhesive Removers,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 61010005 'Solvent' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005707,"Anti-inflammatory Tumor Necrosis Factor Inhibiting Agnts,Non-SeIective",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 420693002 'Tumour necrosis factor alpha inhibitor' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006272,Human Chorionic Gonadotropin (hCG),,http://snomed.info/sct,no-suitable-concept,code-search proposed 59433001 'Human chorionic gonadotrophin' at 0.87 but that concept is inactive or outside the SNOMED CT international core module.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006498,Anti-Obesity-Opioid Antag/Norepinephrine and Dopamine Reuptake Inhibit,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003307,Dermatological - Burn Products Anti-infective,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373249005 'Anti-infective agent' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006256,Vaginal Lubricants and Moisturizers,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006626,Antipsychotic-Atyp Selective Serotonin 5-HT2A Inverse Agonists (SSIA),,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005714,"Dermatological - Antipsoriatic Agents Systemic, Photosensitizing",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 419047007 'Psoralen' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000750,Minerals and Electrolytes - Trace Minerals,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 87918000 'Mineral' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005998,"Antineoplasic-Epiderm.Growth Factor-EGFR (ErbB1),HER-2 (ErbB2)R.Inhib",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 409402009 'Epidermal growth factor receptor antagonist' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006163,Ringer's and Lactated Ringer's Solutions,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003507,Diagnostic - Multiple Urine Tests,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005950,Vaccine Viral - Measles,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 841000221106 'Live attenuated Measles morbillivirus antigen' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003127,Vaginal Anesthetic Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373477003 'Local anesthetic' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003103,Vaginal Antibacterial - Lincosamides,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372786004 'Clindamycin' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001198,Medical Supplies and DME - Infant Diapers,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002749,Emergency Contraceptives,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006689,Multiple Sclerosis Agent - CD20 Specific Monoclonal Antibody,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 733464008 'Ocrelizumab' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003275,Acne Therapy Topical - Retinoid Combinations Other,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372579009 'Retinoid' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003111,Vaginal Antifungal - Amphoteric Polyene Macrolides,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373219008 'Antifungal' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003380,Dermatological - Protectant Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000527,Antidepressant - Alpha-2 Receptor Antagonists (NaSSA),,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372576002 'Tetracyclic antidepressant' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000850,Ophthalmic - Gonioscopic Solutions,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003331,Dermatological - Enzyme Combinations Other,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003194,Ophthalmic - Anticholinergics,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372869004 'Cyclopentolate' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004516,Analgesic Opioid Tramadol Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 108507005 'Tramadol (medicinal product)' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001205,Medical Supplies and DME - Eye Patches,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000050,Antiretroviral - Non-Nucleoside Reverse Transcriptase Inhib (NNRTI),,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372531002 'Reverse transcriptase inhibitor' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000607,Migraine Therapy - Analgesic-Vasoconstrictors,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000843,Ophthalmic Antiseptics,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 1363047005 'Antiseptic and/or disinfectant' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006047,Antineoplastic - mTOR Kinase Inhibitors,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002615,Glucocorticoid Salt Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006821,Antineoplastic - Tropomyosin Receptor Kinase (TRK) Inhibitor,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372917005 'Substance with protein-tyrosine kinase inhibitor mechanism of action' at 0.72, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000551,CNS Stimulant - Amphetamine Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 412035000 'Amfetamine and/or amfetamine derivative' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002654,Antibacterial Folate Antagonist Others,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 419241000 'Antibacterial' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006080,"Antithyroid Agents, Thionamides - Imidazole Derivatives",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 418416001 'Antithyroid agent' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002842,Dermatological - Keratoplastic-Keratolytic Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002811,Antidepressant-Norepinephrine and Dopamine Reuptake Inhibitors (NDRIs),,http://snomed.info/sct,no-suitable-concept,"code-search proposed 407034003 'Noradrenaline reuptake inhibitor' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005954,Vaccine Viral - Human Papillomavirus (HPV) Vaccines,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006391,Short Bowel Syndrome (SBS) Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 710807004 'Teduglutide' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003359,Dermatological - Local Anesthetic Gas Single Agents,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000894,Otic (Ear) - Anti-infective-Glucocorticoid Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006627,Antineoplastic-Anti-Programmed Cell Death Ligand-1 (PD-L1) MC Antib.,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001150,Medical Supplies and DME - Incontinence Supplies,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000499,Vaginal Douche Products,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005731,"Nutritional Product - Carbohydrates, Oral",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 227991002 'Carbohydrate food' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006403,Antineoplastic-HER2 Targeted Antibody-Microtubule Inhibitor Conjugate,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002889,Laxative - Saline/Osmotic Mixtures,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372800002 'Laxative' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000337,Opioid Antitussive-Decongestant Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006643,Analgesic Opioid Oxycodone and Non-Salicylate Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 55452001 'Oxycodone' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003261,Mouth and Throat - Anti-infective-Local Anesthetic Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006637,Analgesic Opioid Hydrocodone and Non-Salicylate Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006646,Analgesic Opioid Tramadol and Non-Salicylate Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003664,Analgesic Opioid Oxycodone Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000823,Platelet Aggregation Inhibitors - Quinazoline Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 771452004 'Platelet aggregation inhibitor' at 0.78, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003259,Mouth and Throat - Anti-infective Mixtures,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373249005 'Anti-infective agent' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000952,Dermatological - NSAID Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000500,Spermicides,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001162,Medical Supplies and DME - Adhesive Bandages,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000994,Dermatological - Depigmenting Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005883,Bone Resorption Inhibitors - Bisphosphonate and Vitamin D Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372907000 'Bisphosphonate' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002622,"Penicillin Antibiotic, Extended-spectrum and Beta-lactamase Inhib Comb",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373284009 'Extended spectrum penicillin' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003274,Acne Therapy Topical - Keratolytic Mixtures,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 387253001 'Salicylic acid' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001140,Medical Supplies and DME - Nebulizers,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002713,Diuretic - Potassium Sparing-Thiazide and Related Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372753003 'Potassium-sparing diuretic' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003014,Irritable Bowel Syndrome (IBS) Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373293005 'Antispasmodic' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003276,Acne Therapy Topical - Anti-infective-Keratolytic Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 91598004 'Benzoyl peroxide' at 0.55, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000239,ACE Inhibitor and Diuretic Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372733002 'Angiotensin-converting enzyme inhibitor' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004533,Dermatological - Keratolytic Combinations Other,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005636,Central Alpha-2 Agonists-Thiazide Diuretic and Related Comb.,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003515,Vitamins - B Preparation Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 103069003 'Vitamin B and/or vitamin B derivative' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003041,Digestive Aid Mixtures,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003163,2nd Generation Antihistamine-Decongestant Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372806008 'Substance with histamine receptor antagonist mechanism of action' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006030,Anticonvulsant - GABA Analogs,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 255632006 'Anticonvulsant' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002605,Gout and Hyperuricemia - Antimitotic-Uricosuric Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372758007 'Uricosuric agent' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002630,Cephalosporin Antibiotic and Beta-lactamase Inhibitor Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000906,Mouth and Throat - Mouthwashes,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006517,"Hepatitis C- NS5A, NS3/4A  Protease and Non-Nucleo.NS5B Poly Inh. Comb",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 714426007 'Hepatitis C virus NS3/4A protease inhibitor' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005893,Vasodilator Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372787008 'Vasodilator' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000020,Lincosamide Antibiotics,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000511,Urinary Alkalinizer - Citrates,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 59351004 'Citrate' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000288,Antihistamine - 1st Generation - Phenothiazines,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 782605007 'Phenothiazine derivative (substance)' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002812,Antidepressant - Serotonin-2 Antagonist-Reuptake Inhibitors (SARIs),,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372720008 'Antidepressant' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004528,Alternative Therapy - Diuretics,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 722048006 'Diuretic therapy' at 0.72, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001167,Medical Supplies and DME - Nasal Dilator Strips,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003340,Antiseptic - Phenol Derivatives,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 116613007 'Phenol' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006564,Cystic Fib-Transmemb Conduct. Reg.(CFTR) Potentiator and Corrector Cmb,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006167,NSAID Analgesic and Topical Irritant Counter-Irritant Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003117,Vaginal Antiseptic Mixtures,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 1363047005 'Antiseptic and/or disinfectant' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000131,Estrogen-Androgen,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 1052201004 'Estrogen receptor agonist' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000514,Interstitial Cystitis Agents,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000056,Herpes Antiviral Agent - Purine Analogs,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 406764006 'Guanine nucleoside analogue' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000425,Antidiarrheal GI Adsorbent Mixtures,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000942,Dermatological Irritants-Counter-Irritant Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006065,Analgesic - Neurolysis Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373265006 'Analgesic' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006601,Antineoplastic - 3rd generation EGFR tyrosine kinase inhibitor,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 409402009 'Epidermal growth factor receptor antagonist' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006087,Insulin Analogs - Fixed Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000922,Mouth and Throat - Artificial Saliva,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002864,Antineoplastic - Mast Cell Stabilizers,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372553000 'Mast cell stabiliser' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003172,Opioid Antitussive-Anticholinergic Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002539,Antianxiety Agent - Non-Benzodiazepine,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373282008 'Anxiolytic agent' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003352,Dermatological - Keratolytic-Antimitotic Single Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 387253001 'Salicylic acid' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004511,LHRH (GnRH) Agonist Analog Pit Suppres - Central Precocious Puberty,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 70562007 'Leuprorelin acetate' at 0.60, below the 0.8 threshold."
