stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/250 mL,mg/250 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/2.625 mL,mg/2.625 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/2 mL,mg/2 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg-35 mcg (28),mg-35 mcg (28),,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/3 mL,mg/3 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg /40 mg,mg /40 mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/40mg,mg/40mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg\ 40mg,mg\ 40mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg\40 mg,mg\40 mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/5,mg/5,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/500 ml,mg/500 ml,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/50 ml,mg/50 ml,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/50 mL,mg/50 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/54mg,mg/54mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/5 mL,mg/5 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/5 mL (5 mL),mg/5 mL (5 mL),,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/61mg,mg/61mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/6 mL (6 mL),mg/6 mL (6 mL),,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg (950 mg),mg (950 mg),,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/960mg,mg/960mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg\960 mg,mg\960 mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg base)/3 mL,mg base)/3 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg ER,mg ER,,http://unitsofmeasure.org,no-suitable-concept,A mass fused with a release characteristic (extended release). The quantity is milligrams; `ER` describes the formulation and belongs in the medication reference.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg-mcg,mg-mcg,,http://unitsofmeasure.org,no-suitable-concept,"Names one unit per ingredient of a combination product rather than one unit of measure — the string is a list. UCUM has no expression for `the unit of each of several ingredients`, and picking either component would attach the whole value to one of them. The fix is upstream: a combination product needs one ingredient per Dosage entry, each with its own Quantity."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg-mg,mg-mg,,http://unitsofmeasure.org,no-suitable-concept,"Names one unit per ingredient of a combination product rather than one unit of measure — the string is a list. UCUM has no expression for `the unit of each of several ingredients`, and picking either component would attach the whole value to one of them. The fix is upstream: a combination product needs one ingredient per Dosage entry, each with its own Quantity."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mgmg,mgmg,,http://unitsofmeasure.org,no-suitable-concept,An ETL artefact: the unit string `mg` duplicated.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg-mg-mcg-mg,mg-mg-mcg-mg,,http://unitsofmeasure.org,no-suitable-concept,"Names one unit per ingredient of a combination product rather than one unit of measure — the string is a list. UCUM has no expression for `the unit of each of several ingredients`, and picking either component would attach the whole value to one of them. The fix is upstream: a combination product needs one ingredient per Dosage entry, each with its own Quantity."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/mL (1 %),mg/mL (1 %),,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/mL (4 %),mg/mL (4 %),,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/omg,mg/omg,,http://unitsofmeasure.org,no-suitable-concept,An ETL artefact: a zero mis-typed as the letter o.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg or 92mg,mg or 92mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg PE,mg PE,,http://unitsofmeasure.org,no-suitable-concept,See `PE (Phenytoin Sodium Equivalent)`.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg PE/kg,mg PE/kg,,http://unitsofmeasure.org,no-suitable-concept,See `PE (Phenytoin Sodium Equivalent)`.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mL UDCUP,mL UDCUP,,http://unitsofmeasure.org,no-suitable-concept,A volume fused with its container (unit-dose cup). The quantity is millilitres; the container belongs in the dispense record rather than in the unit.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,(morphine),(morphine),,http://unitsofmeasure.org,no-suitable-concept,"Names the substance, not a unit. Morphine-equivalent dosing has no UCUM expression."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,MU,MU,,http://unitsofmeasure.org,no-suitable-concept,"Ambiguous between the megaunit and an abbreviation of milliunit — a factor of 10^9 apart. Not resolvable from the string, and guessing either would misstate a dose."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,N/A,N/A,,http://unitsofmeasure.org,no-suitable-concept,"The literal string `N/A`, recorded on 28 Observation codes including dRVVT and SCT screens, where the result is a ratio reported without a unit. It is a placeholder, not a unit. Note it parses as valid UCUM — NEWTON PER AMPERE — which is why it must be declined explicitly rather than left to a validity check to catch."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,NEEDLE,NEEDLE,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,NG/,NG/,,http://unitsofmeasure.org,no-suitable-concept,A truncated unit string; the denominator is missing.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Notify,Notify,,http://unitsofmeasure.org,no-suitable-concept,"A workflow instruction, not a unit."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,% of current infusion rate,% of current infusion rate,,http://unitsofmeasure.org,no-suitable-concept,A relative instruction rather than a unit: the value is a proportion of another rate that this string does not identify.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,OINT,OINT,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,PAD,PAD,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,PE (Phenytoin Sodium Equivalent),PE (Phenytoin Sodium Equivalent),,http://unitsofmeasure.org,no-suitable-concept,"Names a dose-equivalence convention rather than a unit. Fosphenytoin is dosed in phenytoin sodium equivalents, which UCUM cannot express; `mg` alone would drop the convention and make the dose ambiguous."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,PKG,PKG,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Pos/Neg,Pos/Neg,,http://unitsofmeasure.org,no-suitable-concept,"A qualitative result marker, not a unit. The Observation carrying it should use valueCodeableConcept rather than valueQuantity."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,powder,powder,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,PPN Bag,PPN Bag,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,PUMP,PUMP,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,PWDR,PWDR,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Quarter Tab,Quarter Tab,,http://unitsofmeasure.org,no-suitable-concept,See `HALF TAB`.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,SBTL,SBTL,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,soak,soak,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,SOLN,SOLN,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,spacer,spacer,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,SPG,SPG,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,STCK,STCK,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,SUSP,SUSP,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,SYRP,SYRP,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,TC,TC,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,tiwst,tiwst,,http://unitsofmeasure.org,no-suitable-concept,A misspelling with no recoverable intent.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,TPN Bag,TPN Bag,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,UDCUP,UDCUP,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Umits,Umits,,http://unitsofmeasure.org,no-suitable-concept,"A misspelling of `units`, and inheriting its ambiguity."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,UNIT/1000ML,UNIT/1000ML,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,unit-mg-unit,unit-mg-unit,,http://unitsofmeasure.org,no-suitable-concept,"Names one unit per ingredient of a combination product rather than one unit of measure — the string is a list. UCUM has no expression for `the unit of each of several ingredients`, and picking either component would attach the whole value to one of them. The fix is upstream: a combination product needs one ingredient per Dosage entry, each with its own Quantity."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,units,units,,http://unitsofmeasure.org,no-suitable-concept,"Ambiguous across the Observation codes that carry it, so no single target is correct: MIMIC records it on pH (a dimensionless log activity, UCUM `[pH]`) and on Heparin Dose per hour (International Units per hour) alike. A ConceptMap resolves a source code to one target regardless of the Observation it sits on, so mapping this string would make one of those two populations wrong. The fix is upstream, in the ETL that wrote one unit string for two quantities."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,units\ 0 units,units\ 0 units,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Units Humalog,Units Humalog,,http://unitsofmeasure.org,no-suitable-concept,"An insulin unit qualified by the PRODUCT. The quantity is `[IU]`, but the product belongs in the medication reference rather than the unit, and mapping it to `[IU]` alone would let two different insulins compare as equal."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Units Insulin 70 / 30,Units Insulin 70 / 30,,http://unitsofmeasure.org,no-suitable-concept,See `Units Humalog`.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Units Insulin Glargine,Units Insulin Glargine,,http://unitsofmeasure.org,no-suitable-concept,See `Units Humalog`.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Units Insulin NPH,Units Insulin NPH,,http://unitsofmeasure.org,no-suitable-concept,See `Units Humalog`.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Units Regular,Units Regular,,http://unitsofmeasure.org,no-suitable-concept,See `Units Humalog`.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Units VWF:RCo,Units VWF:RCo,,http://unitsofmeasure.org,no-suitable-concept,Von Willebrand factor ristocetin cofactor activity units. An assay-specific activity unit with no UCUM expression; `[IU]` would lose the assay the value is only interpretable against.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,WAF,WAF,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
